-103.0	409
103.0	409
103.0	-21.0
102.9843126011083	-22.797597863040203
102.93725518296687	-24.5946481603576
102.8588420797211	-26.390603493023214
102.7490971767619	-28.184916795644906
102.60805390344979	-29.977041503008792
102.43575522293214	-31.766431716568306
102.23225361905617	-33.552542370730194
101.99761108038174	-35.33482939888674
101.73189908129919	-37.11274989914378
101.43519856025743	-38.88576229969382
101.10759989510939	-40.653326523784116
100.74920287558199	-42.41490415422921
100.36011667287923	-44.169958597418095
99.94045980642764	-45.91795524676577
99.49036010777404	-47.65836164555964
99.00995468164685	-49.390647649150914
98.49938986419265	-51.11428558644189
97.95882117840081	-52.828750420619585
97.38841328672963	-54.53351990908714
96.78833994094857	-56.228074762543876
96.15878392921178	-57.911898803165926
95.49993702037911	-59.58447912183894
94.81199990560135	-61.2453062343952
94.09518213718789	-62.89387423680742
93.34970206477495	-64.52968095929205
92.57578676881421	-66.15222811927498
91.7736719914019	-67.76102147317332
90.94360206446947	-69.35557096694674
90.08582983535776	-70.93539088537273
89.20061658979719	-72.5
88.28823197231758	-74.04892171573559
87.34895390411188	-75.58168421602011
86.38306849837868	-77.0978206065478
85.39086997316929	-78.59686905748694
84.37266056176615	-80.07837294415773
83.32875042061958	-81.54188098612474
82.25945753487116	-82.98694738466097
81.16510762149235	-84.4131319585428
80.046034030068	-85.82000027813325
78.90257764125475	-87.20712379771355
77.73508676294551	-88.57407998602226
76.5439170241716	-89.9204524549624
75.32943126677456	-91.24583108643735
74.09199943488107	-92.54981215727672
72.8319984622144	-93.83199846221439
71.54981215727673	-95.09199943488106
70.24583108643735	-96.32943126677456
68.9204524549624	-97.5439170241716
67.57407998602226	-98.7350867629455
66.20712379771355	-99.90257764125474
64.82000027813326	-101.04603403006799
63.413131958542806	-102.16510762149235
61.986947384660986	-103.25945753487116
60.541880986124745	-104.32875042061957
59.078372944157756	-105.37266056176614
57.596869057486934	-106.39086997316929
56.09782060654779	-107.38306849837868
54.58168421602011	-108.34895390411188
53.04892171573558	-109.28823197231758
51.500000000000014	-110.20061658979718
49.935390885372726	-111.08582983535776
48.35557096694676	-111.94360206446947
46.76102147317332	-112.77367199140188
45.15222811927497	-113.57578676881421
43.529680959292044	-114.34970206477495
41.89387423680741	-115.09518213718789
40.245306234395194	-115.81199990560135
38.58447912183893	-116.49993702037911
36.91189880316594	-117.15878392921178
35.22807476254389	-117.78833994094856
33.53351990908715	-118.38841328672963
31.82875042061959	-118.95882117840081
30.114285586441888	-119.49938986419265
28.390647649150914	-120.00995468164685
26.658361645559637	-120.49036010777404
24.91795524676577	-120.94045980642764
23.169958597418088	-121.36011667287923
21.414904154229223	-121.74920287558197
19.653326523784127	-122.10759989510939
17.885762299693834	-122.43519856025743
16.112749899143786	-122.73189908129919
14.334829398886743	-122.99761108038174
12.55254237073019	-123.23225361905617
10.766431716568304	-123.43575522293214
8.977041503008786	-123.60805390344979
7.184916795644899	-123.7490971767619
5.390603493023229	-123.8588420797211
3.5946481603576115	-123.93725518296687
1.7975978630402107	-123.9843126011083
6.306931015608869e-15	-124.0
-1.7975978630401979	-123.9843126011083
-3.5946481603575986	-123.93725518296687
-5.390603493023216	-123.8588420797211
-7.18491679564491	-123.7490971767619
-8.977041503008799	-123.60805390344979
-10.766431716568317	-123.43575522293214
-12.55254237073018	-123.23225361905618
-14.33482939888673	-122.99761108038174
-16.112749899143775	-122.73189908129919
-17.88576229969382	-122.43519856025743
-19.653326523784116	-122.10759989510939
-21.414904154229212	-121.74920287558199
-23.1699585974181	-121.36011667287923
-24.917955246765782	-120.94045980642764
-26.658361645559648	-120.49036010777404
-28.390647649150903	-120.00995468164685
-30.114285586441877	-119.49938986419266
-31.828750420619578	-118.95882117840083
-33.53351990908713	-118.38841328672963
-35.228074762543876	-117.78833994094857
-36.911898803165926	-117.15878392921178
-38.584479121838946	-116.49993702037911
-40.2453062343952	-115.81199990560135
-41.89387423680743	-115.09518213718789
-43.52968095929203	-114.34970206477496
-45.15222811927499	-113.5757867688142
-46.761021473173315	-112.7736719914019
-48.355570966946765	-111.94360206446947
-49.935390885372705	-111.08582983535777
-51.49999999999998	-110.20061658979719
-53.04892171573558	-109.28823197231758
-54.58168421602009	-108.34895390411188
-56.09782060654779	-107.38306849837868
-57.596869057486906	-106.39086997316932
-59.078372944157756	-105.37266056176614
-60.541880986124724	-104.32875042061958
-61.986947384660986	-103.25945753487116
-63.41313195854279	-102.16510762149237
-64.82000027813324	-101.04603403006803
-66.20712379771355	-99.90257764125475
-67.57407998602224	-98.73508676294553
-68.9204524549624	-97.5439170241716
-70.24583108643733	-96.32943126677458
-71.54981215727673	-95.09199943488106
-72.83199846221439	-93.8319984622144
-74.09199943488109	-92.5498121572767
-75.32943126677456	-91.24583108643735
-76.54391702417158	-89.92045245496242
-77.73508676294551	-88.57407998602226
-78.90257764125472	-87.20712379771356
-80.046034030068	-85.82000027813325
-81.16510762149235	-84.4131319585428
-82.25945753487117	-82.98694738466097
-83.32875042061957	-81.54188098612474
-84.37266056176617	-80.07837294415773
-85.39086997316929	-78.59686905748694
-86.38306849837866	-77.09782060654781
-87.34895390411188	-75.58168421602011
-88.28823197231755	-74.0489217157356
-89.20061658979719	-72.5
-90.08582983535776	-70.93539088537273
-90.94360206446947	-69.35557096694674
-91.77367199140188	-67.76102147317333
-92.57578676881421	-66.15222811927495
-93.34970206477495	-64.52968095929205
-94.09518213718788	-62.89387423680744
-94.81199990560135	-61.2453062343952
-95.4999370203791	-59.58447912183896
-96.15878392921178	-57.91189880316592
-96.78833994094856	-56.2280747625439
-97.38841328672963	-54.533519909087126
-97.95882117840081	-52.82875042061959
-98.49938986419266	-51.114285586441866
-99.00995468164685	-49.39064764915092
-99.49036010777402	-47.658361645559665
-99.94045980642764	-45.91795524676577
-100.36011667287922	-44.169958597418116
-100.74920287558199	-42.414904154229205
-101.10759989510939	-40.65332652378413
-101.43519856025743	-38.885762299693816
-101.73189908129918	-37.11274989914379
-101.99761108038174	-35.334829398886725
-102.23225361905617	-33.552542370730194
-102.43575522293214	-31.766431716568334
-102.60805390344979	-29.977041503008792
-102.7490971767619	-28.18491679564493
-102.8588420797211	-26.390603493023214
-102.93725518296687	-24.594648160357618
-102.9843126011083	-22.797597863040195
-103.0	-21.000000000000014
